alert_type,severity,node_id,coord,node_type_norm,current_alliance,server_side,status_norm,protection_status,safe_until_jst,reason,review_status,memo
uncertain,mid,#523:J-19,J-19,fishery,JL0,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:I-19,I-19,fishery,JL0,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:f-4,f-4,city,u3o,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:f-6,f-6,city,u3o,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#523:I-21,I-21,fishery,476Z,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#523:g-18,g-18,city,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:h-8,h-8,city,fIrE,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:h-12,h-12,city,WUG,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:g-16,g-16,city,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:h-18,h-18,city,WUG,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:i-10,i-10,city,fIrE,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-5,D-5,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:G-19,G-19,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:G-17,G-17,fishery,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:E-17,E-17,fishery,u3o,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-20,c-20,trade,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#523:b-20,b-20,trade,Lghs,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#523:f-20,f-20,trade,476A,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#523:d-20,d-20,trade,476X,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#523:j-20,j-20,trade,GcC,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:I-1,I-1,fishery,UrE,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:F-19,F-19,fishery,5DU,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:E-19,E-19,fishery,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-17,C-17,fishery,5DU,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-13,B-13,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-11,B-11,fishery,u3o,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-13,A-13,fishery,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-9,B-9,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-9,C-9,fishery,u3o,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#523:J-17,J-17,fishery,476Z,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#523:H-19,H-19,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#523:K-21,K-21,fishery,476Z,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#523:I-17,I-17,fishery,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-7,C-7,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-1,B-1,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-19,C-19,fishery,5DU,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:E-3,E-3,fishery,u3o,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:g-6,g-6,city,u3o,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:f-8,f-8,city,u3o,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:e-14,e-14,city,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:f-14,f-14,city,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:g-12,g-12,city,WUG,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:g-14,g-14,city,WUG,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-8,c-8,city,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:d-10,d-10,city,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:I-9,I-9,fishery,fIrE,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-19,A-19,fishery,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:e-8,e-8,city,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#523:J-11,J-11,fishery,476M,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#523:A-7,A-7,fishery,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-1,C-1,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-1,D-1,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-19,B-19,fishery,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:e-4,e-4,city,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:g-8,g-8,city,fIrE,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-1,A-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:a-10,a-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:a-12,a-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:a-14,a-14,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-15,A-15,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:a-16,a-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-17,A-17,fishery,5DU,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:a-18,a-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:a-2,a-2,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-21,A-21,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-3,A-3,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:a-4,a-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-5,A-5,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:a-6,a-6,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:a-8,a-8,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-9,A-9,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:b-10,b-10,city,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:b-14,b-14,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-15,B-15,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:b-16,b-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-17,B-17,fishery,5DU,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:b-18,b-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:b-2,b-2,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-21,B-21,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-3,B-3,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:b-4,b-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-5,B-5,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:B-7,B-7,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:b-8,b-8,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-10,c-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-11,C-11,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-12,c-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-13,C-13,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-15,C-15,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-16,c-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-18,c-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-2,c-2,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-3,C-3,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-4,c-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-6,c-6,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-11,D-11,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:d-12,d-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-13,D-13,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:d-14,d-14,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-15,D-15,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:d-16,d-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-17,D-17,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:d-18,d-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-19,D-19,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:d-2,d-2,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-3,D-3,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:d-4,d-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:d-6,d-6,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-7,D-7,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:d-8,d-8,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:D-9,D-9,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:E-1,E-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:e-10,e-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:E-11,E-11,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:e-12,e-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:E-13,E-13,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
