node_id,coord,node_type_norm,current_alliance,status_norm,protection_status,safe_until_jst,frontline_group,server_side,enemy_flag,destroyed_flag,strategic_value,risk_score,risk_level,risk_note
中央:中央-19-1,中央-19-1,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-19-19,中央-19-19,fishery,AAOA,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-19-10,中央-19-10,fishery,DaNG,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-11,中央-19-11,fishery,DaNG,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-14-20,中央-14-20,fishery,SsQ,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-14-18,中央-14-18,fishery,SsQ,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-16,中央-19-16,fishery,SVa,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-14,中央-19-14,fishery,SVa,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-11,中央-18-11,fishery,2N7,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-20-9,中央-20-9,fishery,2N7,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-10,中央-18-10,fishery,JL0,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-9,中央-19-9,fishery,JL0,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-12-2,中央-12-2,fishery,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-13-2,中央-13-2,fishery,fIrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-14-3,中央-14-3,fishery,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-15-3,中央-15-3,fishery,fIrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-12-3,中央-12-3,fishery,476M,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-13-3,中央-13-3,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-14-2,中央-14-2,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-16-20,中央-16-20,fishery,AAOA,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-18-12,中央-18-12,fishery,DaNG,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-15-18,中央-15-18,fishery,TaW,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-17-19,中央-17-19,fishery,PmP,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-16-19,中央-16-19,fishery,CDf8,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-16-18,中央-16-18,fishery,PmP,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-17-18,中央-17-18,fishery,BgNa,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-18-18,中央-18-18,fishery,WbW,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-17,中央-19-17,fishery,BgNa,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-3-18,中央-3-18,fishery,MOn,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-17,中央-18-17,fishery,SVa,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-17-17,中央-17-17,fishery,DaNG,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-1-17,中央-1-17,fishery,Lghs,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-2-18,中央-2-18,fishery,JDX,owned,safe_time_missing,,other,self,FALSE,FALSE,10,10,low,fishery +10
中央:中央-4-19,中央-4-19,fishery,SsQ,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-1-19,中央-1-19,fishery,one,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-19,中央-3-19,fishery,SsQ,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-8-20,中央-8-20,fishery,MtG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-8-19,中央-8-19,fishery,MtG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-7-18,中央-7-18,fishery,FHX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-7-19,中央-7-19,fishery,SsQ,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-6-18,中央-6-18,fishery,FHX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-10,中央-3-10,fishery,4tH,owned,safe_time_missing,,other,self,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-11,中央-3-11,fishery,KTVS,owned,safe_time_missing,,other,self,FALSE,FALSE,10,10,low,fishery +10
中央:中央-15-19,中央-15-19,fishery,PmP,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-16,中央-18-16,fishery,SVa,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-9,中央-18-9,fishery,2N7,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-15-20,中央-15-20,fishery,CDf8,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-18,中央-19-18,fishery,CDf8,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-14-19,中央-14-19,fishery,GcC,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-8-3,中央-8-3,fishery,ALj,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-8-2,中央-8-2,fishery,ALj,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-1-18,中央-1-18,fishery,JDX,owned,safe_time_missing,,other,self,FALSE,FALSE,10,10,low,fishery +10
中央:中央-15-2,中央-15-2,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-18-15,中央-18-15,fishery,DaNG,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-13-19,中央-13-19,fishery,BAJ,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-3,中央-3-3,fishery,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-4-4,中央-4-4,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-3,中央-18-3,fishery,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-16-2,中央-16-2,fishery,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-17-2,中央-17-2,fishery,fIrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-2,中央-18-2,fishery,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-2,中央-19-2,fishery,fIrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-5,中央-19-5,fishery,476M,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-16-3,中央-16-3,fishery,476M,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-17-3,中央-17-3,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-18-14,中央-18-14,fishery,SVa,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-12-19,中央-12-19,fishery,BgNa,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-17-4,中央-17-4,fishery,JLO,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-15,中央-19-15,fishery,SVa,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-8,中央-18-8,fishery,JLO,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-5,中央-18-5,fishery,2N7,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-20-16,中央-20-16,fishery,BgNa,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-19-8,中央-19-8,fishery,JL2,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-6,中央-18-6,fishery,2N7,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-7,中央-18-7,fishery,JL2,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-20-18,中央-20-18,fishery,BgNa,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-11-19,中央-11-19,fishery,AAOA,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-10-20,中央-10-20,fishery,AAOA,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-20-19,中央-20-19,fishery,CDf8,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-16,中央-3-16,fishery,MOn,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-17,中央-2-17,fishery,TIKW,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-1-16,中央-1-16,fishery,TkTk,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-7,中央-1-7,fishery,VEX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-9-1,中央-9-1,fishery,ALj,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-17,中央-3-17,fishery,FHX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-1-4,中央-1-4,fishery,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-18-4,中央-18-4,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-3-4,中央-3-4,fishery,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-7-20,中央-7-20,fishery,TkTk,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-11-20,中央-11-20,fishery,PmP,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-9-20,中央-9-20,fishery,GoDs,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-19,中央-10-19,fishery,GoDs,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-9-19,中央-9-19,fishery,TaW,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-18,中央-10-18,fishery,GcC,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-11-18,中央-11-18,fishery,BAJ,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-9-18,中央-9-18,fishery,RCON,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-12-18,中央-12-18,fishery,AAOA,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-13-18,中央-13-18,fishery,GcC,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-18-13,中央-18-13,fishery,SVa,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-12,中央-19-12,fishery,DaNG,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-15,中央-2-15,fishery,4tH,owned,safe_time_missing,,other,self,FALSE,FALSE,10,10,low,fishery +10
中央:中央-12-20,中央-12-20,fishery,PmP,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-16,中央-2-16,fishery,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-15,中央-1-15,fishery,KTVS,owned,safe_time_missing,,other,self,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-15,中央-3-15,fishery,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-14,中央-1-14,fishery,4tH,owned,safe_time_missing,,other,self,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-13,中央-19-13,fishery,SVa,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-14,中央-3-14,fishery,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-13,中央-1-13,fishery,KTVS,owned,safe_time_missing,,other,self,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-13,中央-2-13,fishery,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-4-17,中央-4-17,fishery,FHX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-13,中央-3-13,fishery,BHE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-14,中央-2-14,fishery,MOn,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-8-1,中央-8-1,fishery,ALj,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-3-12,中央-3-12,fishery,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-8-18,中央-8-18,fishery,RCON,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-5-20,中央-5-20,fishery,MtG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-20-12,中央-20-12,fishery,DaNG,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-1-12,中央-1-12,fishery,VEX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-12,中央-2-12,fishery,KTVS,owned,safe_time_missing,,other,self,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-4,中央-19-4,fishery,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-6,中央-19-6,fishery,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-3,中央-19-3,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-20-13,中央-20-13,fishery,SVa,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-4-18,中央-4-18,fishery,SsQ,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-5-18,中央-5-18,fishery,FHX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-6-20,中央-6-20,fishery,Digg,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-3-9,中央-3-9,fishery,476B,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-3-8,中央-3-8,fishery,476B,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-9,中央-1-9,fishery,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-2-9,中央-2-9,fishery,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-3-5,中央-3-5,fishery,VEX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-1-11,中央-1-11,fishery,VEX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-1-10,中央-1-10,fishery,VEX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-1-8,中央-1-8,fishery,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-2-7,中央-2-7,fishery,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-20-8,中央-20-8,fishery,JlZ,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-19-7,中央-19-7,fishery,JLO,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-6-19,中央-6-19,fishery,RCON,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-20-7,中央-20-7,fishery,JLO,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-5-19,中央-5-19,fishery,TkTk,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-2-6,中央-2-6,fishery,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-2-5,中央-2-5,fishery,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-6,中央-1-6,fishery,VEX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-20-6,中央-20-6,fishery,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-20-5,中央-20-5,fishery,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-3,中央-2-3,fishery,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-20-2,中央-20-2,fishery,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-20-4,中央-20-4,fishery,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-13-20,中央-13-20,fishery,BgNa,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-20-3,中央-20-3,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-4-20,中央-4-20,fishery,RCON,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-20-1,中央-20-1,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-3-20,中央-3-20,fishery,FHX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-4,中央-2-4,fishery,476B,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-3,中央-1-3,fishery,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-5,中央-1-5,fishery,VEX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-19,中央-2-19,fishery,FHX,owned,safe_time_missing,,other,ally,FALSE,FALSE,10,10,low,fishery +10
中央:中央-2-2,中央-2-2,fishery,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-2,中央-1-2,fishery,476B,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-20,中央-1-20,fishery,Lghs,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-2-20,中央-2-20,fishery,RCON,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-1-1,中央-1-1,fishery,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
中央:中央-2-1,中央-2-1,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-1,中央-10-1,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-10,中央-10-10,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-11,中央-10-11,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-12,中央-10-12,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-13,中央-10-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-14,中央-10-14,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-2,中央-10-2,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-7,中央-10-7,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-8,中央-10-8,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-10-9,中央-10-9,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-11-1,中央-11-1,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-11-10,中央-11-10,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-11-11,中央-11-11,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
中央:中央-11-12,中央-11-12,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
