image,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
frame_0026.png,history_modal,2026/05/27 12:13:53,#476,476C,SHA,#534,349,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476c]が#534[5HA]領有中のLV.2都市 #534(349,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:13:53"
frame_0027.png,history_modal,2026/05/27 12:11:39,#476,476C,SHA,#534,449,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476c]が#534[SHA]領有中のLV.2都市 #534(449,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:11:39"
frame_0027.png,history_modal,2026/05/27 12:13:53,#476,476C,SHA,#534,349,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476C]が#534[SHA]領有中のLV.2都市 #534(349,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:13:53"
frame_0027.png,history_modal,2026/05/27 12:14:39,#523,u3o,,#511,249,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u30が#511領有中のLV.1都市#511(249,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:14:39"
frame_0027.png,history_modal,2026/05/27 12:17:15,#503,5t,MOn,#509,849,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5t]が#509[MOn]領有中のLV.1都市#509(849,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:17:15"
frame_0028.png,history_modal,2026/05/27 12:11:39,#476,476C,SHA,#534,449,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476c]が#534[5HA]領有中のLV.2都市 #534(449,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:11:39"
frame_0028.png,history_modal,2026/05/27 12:14:39,#523,u3d,,#511,249,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u3dが#511領有中のLV.1都市#511(249,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:14:39"
frame_0028.png,history_modal,2026/05/27 12:17:15,#503,Stj,MOn,#509,849,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[MOn]領有中のLV.1都市#509(849,749)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-5-27 12:17:15"
frame_0028.png,history_modal,2026/05/27 12:17:50,#509,SsQ,CDf8,#480,749,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#480[CDf8]領有中のLV.2都市 #480(749,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:17:50"
frame_0029.png,history_modal,2026/05/27 12:13:53,#476,476C,SHA,#534,349,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476C]が#534[SHA]領有中のLV.2都市 #534(349,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:13:53"
frame_0029.png,history_modal,2026/05/27 12:14:39,#523,u3o,,#511,249,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u30]が#511領有中のLV.1都市#511(249,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:14:39"
frame_0029.png,history_modal,2026/05/27 12:17:15,#503,5t,MOn,#509,849,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5t]が#509[MOn]領有中のLV.1都市#509(849,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:17:15"
frame_0029.png,history_modal,2026/05/27 12:17:50,#509,SsQ,cDf8,#480,749,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#480[cDf8]領有中のLV.2都市 #480(749,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:17:50"
frame_0029.png,history_modal,2026/05/27 12:19:24,#523,K4TR,,#511,349,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#511領有中のLV.1都市#511(349,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:19:24"
frame_0030.png,history_modal,2026/05/27 12:13:53,#476,476C,SHA,#534,349,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476c]が#534[5HA]領有中のLV.2都市 #534(349,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:13:53"
frame_0030.png,history_modal,2026/05/27 12:14:39,#523,u3o,,#511,249,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u30]が#511領有中のLV.1都市#511(249,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:14:39"
frame_0030.png,history_modal,2026/05/27 12:17:15,#503,Stj,MOn,#509,849,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[MOn]領有中のLV.1都市#509(849,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:17:15"
frame_0030.png,history_modal,2026/05/27 12:17:50,#509,SsQ,CDf8,#480,749,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#480[CDf8]領有中のLV.2都市 #480(749,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:17:50"
frame_0030.png,history_modal,2026/05/27 12:19:24,#523,K4TR,,#511,349,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TRが#511領有中のLV.1都市#511(349,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:19:24"
frame_0031.png,history_modal,2026/05/27 12:14:39,#523,u3o,,#511,249,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u30が#511領有中のLV.1都市#511(249,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:14:39"
frame_0031.png,history_modal,2026/05/27 12:17:15,#503,Stj,MOn,#509,849,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[MOn]領有中のLV.1都市#509(849,749)を 攻撃し、陣営のために破壊宝額xを勝ち取りました 2026-5-27 12:17:15"
frame_0031.png,history_modal,2026/05/27 12:19:24,#523,K4TR,,#511,349,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#511領有中のLV.1都市#511(349,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:19:24"
frame_0032.png,history_modal,2026/05/27 12:17:15,#503,Stj,MOn,#509,849,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[MOn]領有中のLV.1都市#509(849,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:17:15"
frame_0032.png,history_modal,2026/05/27 12:17:50,#509,SsQ,cDf8,#480,749,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#480[cDf8]領有中のLv.2都市 #480(749,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:17:50"
frame_0032.png,history_modal,2026/05/27 12:19:24,#523,K4TR,,#511,349,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#511領有中のLV.1都市#511(349,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:19:24"
frame_0032.png,history_modal,2026/05/27 12:19:52,#480,RCON,5SQ,#509,849,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[RCONが#509[5SQ]領有中のLV.1都市 #509(849,249)を攻撃し、陣営のために破壊宝箱＊を勝 ち取りました 2026-5-27 12:19:52"
frame_0033.png,history_modal,2026/05/27 12:19:24,#523,K4TR,,#511,349,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#511領有中のLV.1都市#511(349,149)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-5-27 12:19:24"
frame_0033.png,history_modal,2026/05/27 12:19:34,#523,EDFS,,#511,149,449,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFSが#511領有中のLV.1都市#511(149,449)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:19:34"
frame_0033.png,history_modal,2026/05/27 12:20:01,#509,SsQ,cDf8,#480,649,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#480[cDf8]領有中のLv.2都市 #480(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:20:01"
frame_0034.png,history_modal,2026/05/27 12:19:24,#523,K4TR,,#511,349,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TRが#511領有中のLV.1都市#511(349,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:19:24"
frame_0034.png,history_modal,2026/05/27 12:19:34,#523,EDFS,,#511,149,449,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511領有中のLV.1都市#511(149,449)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:19:34"
frame_0034.png,history_modal,2026/05/27 12:20:43,#503,Lghs,FHX,#509,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Lghsが#509[FHX]領有中のLv.2都市 #509(749,449)を攻撃し、陣営のために破壊宝箱★5を勝 ち取りました 2026-5-27 12:20:43"
frame_0035.png,history_modal,2026/05/27 12:19:24,#523,K4TR,,#511,349,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#511領有中のLV.1都市#511(349,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:19:24"
frame_0035.png,history_modal,2026/05/27 12:19:34,#523,EDFS,,#511,149,449,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511領有中のLV.1都市#511(149,449)を 攻撃し、陣営のために破壊宝箱※を勝ち取りました 2026-5-27 12:19:34"
frame_0035.png,history_modal,2026/05/27 12:19:52,#480,RCON,5S0,#509,849,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[RCONが#509[5S0]領有中のLV.1都市 #509(849,249)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-27 12:19:52"
frame_0035.png,history_modal,2026/05/27 12:20:01,#509,SsQ,cDf8,#480,649,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#480[cDf8]領有中のLV.2都市 #480(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:20:01"
frame_0036.png,history_modal,2026/05/27 12:19:34,#523,EDFS,,#511,149,449,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511領有中のLV.1都市#511(149,449)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:19:34"
frame_0036.png,history_modal,2026/05/27 12:19:52,#480,RCON,550,#509,849,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[RCONが#509[550]領有中のLV.1都市 #509(849,249)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-27 12:19:52"
frame_0036.png,history_modal,2026/05/27 12:20:01,#509,SsQ,CDf8,#480,649,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#480[CDf8]領有中のLv.2都市 #480(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:20:01"
frame_0036.png,history_modal,2026/05/27 12:20:43,#503,Lghs,FHX,#509,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Lghs]が#509[FHX]領有中のLV.2都市 #509(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:20:43"
frame_0037.png,history_modal,2026/05/27 12:19:52,#480,RCON,5S0,#509,849,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[RCONが#509[5S0]領有中のLV.1都市 #509(849,249)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-27 12:19:52"
frame_0037.png,history_modal,2026/05/27 12:21:12,#503,Stj,M0n,#509,749,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[M0n]領有中のLv.2都市#509(749,749)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-27 12:21:12"
frame_0038.png,history_modal,2026/05/27 12:21:12,#503,Stj,MOn,#509,749,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[MOn]領有中のLv.2都市#509(749,749)を 攻撃し、陣営のために破壊宝箱x5をち取りました 2026-5-27 12:21:12"
frame_0038.png,history_modal,2026/05/27 12:23:26,#523,u3o,,#511,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u30が#511領有中のLV.1都市#511(249,149)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:23:26"
frame_0039.png,history_modal,2026/05/27 12:20:43,#503,Lghs,FHX,#509,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Lghsが#509[FHX]領有中のLV.2都市 #509(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:20:43"
frame_0039.png,history_modal,2026/05/27 12:21:12,#503,Stj,MOn,#509,749,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[MOn]領有中のLV.2都市#509(749,749)を 攻撃し、陣営のために破壊宝箱＊5を勝ち取りました 2026-5-27 12:21:12"
frame_0039.png,history_modal,2026/05/27 12:22:48,#503,Lghs,VEX,#509,449,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Lghsが#509[VEX]領有中のLV.2都市 #509(449,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:22:48"
frame_0039.png,history_modal,2026/05/27 12:23:26,#523,u3o,,#511,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u30]が#511領有中のLV.1都市#511(249,149)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:23:26"
frame_0040.png,history_modal,2026/05/27 12:20:43,#503,Lghs,FHX,#509,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Lghsが#509[FHX]領有中のLv.2都市 #509(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:20:43"
frame_0040.png,history_modal,2026/05/27 12:21:12,#503,Stj,M0n,#509,749,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[M0n]領有中のLv.2都市#509(749,749)を 攻撃し、陣宮のために破壊宝額＊5を勝ち取りました 2026-5-27 12:21:12"
frame_0040.png,history_modal,2026/05/27 12:23:26,#523,u3o,,#511,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u30]が#511領有中のLv.1都市#511(249,149)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:23:26"
frame_0040.png,history_modal,2026/05/27 12:25:14,#480,BgNa,5Va,#511,649,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[5Va]領有中のLv.3都市 #511(649,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-27 12:25:14"
frame_0041.png,history_modal,2026/05/27 12:20:43,#503,Lghs,FHX,#509,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Lghsが#509[FHX]領有中のLv.2都市 #509(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:20:43"
frame_0041.png,history_modal,2026/05/27 12:21:12,#503,Stj,MOn,#509,749,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[MOn]領有中のLV.2都市#509(749,749)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-27 12:21:12"
frame_0041.png,history_modal,2026/05/27 12:22:48,#503,Lghs,VEX,#509,449,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Lghs]が#509[VEX]領有中のLv.2都市 #509(449,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:22:48"
frame_0041.png,history_modal,2026/05/27 12:25:14,#480,BgNa,5Va,#511,649,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[5Va]領有中のLV.3都市 #511(649,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-27 12:25:14"
frame_0042.png,history_modal,2026/05/27 12:23:26,#523,u3o,,#511,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u30]が#511領有中のLV.1都市#511(249,149)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:23:26"
frame_0042.png,history_modal,2026/05/27 12:28:41,#480,AADA,,#511,849,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AADAが#511領有中のLv.1都市#511(849,949)を ⑦ 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:28:41"
frame_0043.png,history_modal,2026/05/27 12:23:26,#523,u3o,,#511,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[u30]が#511領有中のLV.1都市#511(249,149)を攻 撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-5-27 12:23:26"
frame_0043.png,history_modal,2026/05/27 12:28:41,#480,AADA,,#511,849,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AADAが#511領有中のLV.1都市#511(849,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:28:41"
frame_0043.png,history_modal,2026/05/27 12:29:10,#523,fIrE,,#511,249,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[fIrE]が#511領有中のLV.2都市#511(249,749)を攻 撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-27 12:29:10"
frame_0043.png,history_modal,2026/05/27 12:30:02,#503,xjR,0TT,#509,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[xjR]が#509[OTT]領有中のLV.1都市#509(649,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:30:02"
frame_0044.png,history_modal,2026/05/27 12:25:14,#480,BgNa,5Va,#511,649,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[5Va]領有中のLv.3都市 #511(649,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-27 12:25:14"
frame_0044.png,history_modal,2026/05/27 12:28:41,#480,AADA,,#511,849,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AADAが#511領有中のLV.1都市#511(849,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:28:41"
frame_0044.png,history_modal,2026/05/27 12:29:10,#523,fIrE,,#511,249,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[fIrE]が#511領有中のLV.2都市#511(249,749)を攻 撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-27 12:29:10"
frame_0044.png,history_modal,2026/05/27 12:30:02,#503,xjR,0TT,#509,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[xjR]が#509[OTT]領有中のLV.1都市#509(649,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:30:02"
frame_0044.png,history_modal,2026/05/27 12:33:26,#523,NBNH,DaNG,#511,449,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[NBNH]が#511[DaNG]領有中のLv.2都市 #511(449,749)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:33:26"
frame_0045.png,history_modal,2026/05/27 12:25:14,#480,BgNa,5Va,#511,649,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[5Va]領有中のLv.3都市 #511(649,449)を攻撃し、陣営のために破壊宝箱＊10を 勝ち取りました 2026-5-27 12:25:14"
frame_0045.png,history_modal,2026/05/27 12:28:41,#480,AADA,,#511,849,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AADAが#511領有中のLV.1都市#511(849,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:28:41"
frame_0045.png,history_modal,2026/05/27 12:30:02,#503,xjR,0TT,#509,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[xjR]が#509[OTT]領有中のLV.1都市#509(649,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:30:02"
frame_0045.png,history_modal,2026/05/27 12:33:26,#523,NBNH,DaNG,#511,449,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[NBNH]が#511[DaNG]領有中のLv.2都市 #511(449,749)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:33:26"
frame_0046.png,history_modal,2026/05/27 12:28:41,#480,AAOA,,#511,849,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOAが#511領有中のLV.1都市#511(849,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:28:41"
frame_0046.png,history_modal,2026/05/27 12:29:10,#523,fIrE,,#511,249,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[fIrE]が#511領有中のLV.2都市#511(249,749)を攻 撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-27 12:29:10"
frame_0046.png,history_modal,2026/05/27 12:30:02,#503,xjR,0TT,#509,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[xjR]が#509[OTT]領有中のLV.1都市#509(649,849)を 攻撃し、陣営のために破壊宝額xを勝ち取りました 2026-5-27 12:30:02"
frame_0047.png,history_modal,2026/05/27 12:29:10,#523,fIrE,,#511,249,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[fIrE]が#511領有中のLV.2都市#511(249,749)を攻 撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-27 12:29:10"
frame_0047.png,history_modal,2026/05/27 12:35:01,#480,WbW,5Va,#511,649,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[WbWが#511[5Va]領有中のLV.3都市 #511(649,349)を攻撃し、陣営のために破壊宝箱＊10を 勝ち取りました 2026-5-27 12:35:01"
frame_0048.png,history_modal,2026/05/27 12:30:02,#503,xjR,0TT,#509,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[xjRが#509[OTT]領有中のLV.1都市#509(649,849)を ⑦ 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-27 12:30:02"
frame_0048.png,history_modal,2026/05/27 12:33:26,#523,NBNH,DaNG,#511,449,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[NBNH]が#511[DaNG]領有中のLv.2都市 #511(449,749)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-27 12:33:26"
